,doy,day,month,year,hour,ypart,FD,time
212528,90,31,3,2006,9,2006.24475,96.45200000000001,2006-03-31 08:00:00
212529,90,31,3,2006,10,2006.2448600000002,96.62299999999999,2006-03-31 09:00:00
212530,90,31,3,2006,11,2006.2449800000002,96.88799999999999,2006-03-31 10:00:00
212531,90,31,3,2006,12,2006.24509,96.96799999999999,2006-03-31 11:00:00
212532,90,31,3,2006,13,2006.2452,96.736,2006-03-31 12:00:00
212533,90,31,3,2006,14,2006.24532,97.27,2006-03-31 13:00:00
212534,90,31,3,2006,15,2006.2454300000002,97.49600000000001,2006-03-31 14:00:00
212535,90,31,3,2006,16,2006.24555,97.04799999999999,2006-03-31 15:00:00
212536,90,31,3,2006,17,2006.24566,96.853,2006-03-31 16:00:00
212537,90,31,3,2006,18,2006.24578,96.68700000000001,2006-03-31 17:00:00
212538,90,31,3,2006,19,2006.24589,96.834,2006-03-31 18:00:00
212539,90,31,3,2006,20,2006.24601,97.134,2006-03-31 19:00:00
212540,90,31,3,2006,21,2006.24612,96.921,2006-03-31 20:00:00
212541,90,31,3,2006,22,2006.24623,96.96799999999999,2006-03-31 21:00:00
212542,90,31,3,2006,23,2006.24635,96.37100000000001,2006-03-31 22:00:00
212543,90,31,3,2006,24,2006.24646,96.175,2006-03-31 23:00:00
212544,91,1,4,2006,1,2006.24657,96.13799999999999,2006-04-01 00:00:00
212545,91,1,4,2006,2,2006.24669,96.27799999999999,2006-04-01 01:00:00
212546,91,1,4,2006,3,2006.2468,96.00299999999999,2006-04-01 02:00:00
212547,91,1,4,2006,4,2006.2469199999998,95.75299999999999,2006-04-01 03:00:00
212548,91,1,4,2006,5,2006.24703,96.179,2006-04-01 04:00:00
212549,91,1,4,2006,6,2006.24715,95.788,2006-04-01 05:00:00
212550,91,1,4,2006,7,2006.24726,95.971,2006-04-01 06:00:00
212551,91,1,4,2006,8,2006.2473699999998,96.12700000000001,2006-04-01 07:00:00
212552,91,1,4,2006,9,2006.2474899999997,96.512,2006-04-01 08:00:00
212553,91,1,4,2006,10,2006.2476,96.729,2006-04-01 09:00:00
212554,91,1,4,2006,11,2006.2477199999998,96.579,2006-04-01 10:00:00
212555,91,1,4,2006,12,2006.24783,96.848,2006-04-01 11:00:00
212556,91,1,4,2006,13,2006.24795,96.711,2006-04-01 12:00:00
212557,91,1,4,2006,14,2006.2480600000001,96.962,2006-04-01 13:00:00
212558,91,1,4,2006,15,2006.2481699999998,97.272,2006-04-01 14:00:00
212559,91,1,4,2006,16,2006.2482899999998,96.891,2006-04-01 15:00:00
212560,91,1,4,2006,17,2006.2484,97.089,2006-04-01 16:00:00
212561,91,1,4,2006,18,2006.2485199999999,96.99700000000001,2006-04-01 17:00:00
212562,91,1,4,2006,19,2006.24863,97.04799999999999,2006-04-01 18:00:00
212563,91,1,4,2006,20,2006.2487399999998,96.8,2006-04-01 19:00:00
212564,91,1,4,2006,21,2006.2488600000001,96.573,2006-04-01 20:00:00
212565,91,1,4,2006,22,2006.2489699999999,96.807,2006-04-01 21:00:00
212566,91,1,4,2006,23,2006.2490899999998,96.52600000000001,2006-04-01 22:00:00
212567,91,1,4,2006,24,2006.2492,96.618,2006-04-01 23:00:00
212568,92,2,4,2006,1,2006.24932,96.459,2006-04-02 00:00:00
212569,92,2,4,2006,2,2006.24943,96.17399999999999,2006-04-02 01:00:00
212570,92,2,4,2006,3,2006.2495399999998,95.898,2006-04-02 02:00:00
212571,92,2,4,2006,4,2006.2496600000002,95.985,2006-04-02 03:00:00
212572,92,2,4,2006,5,2006.24977,95.882,2006-04-02 04:00:00
212573,92,2,4,2006,6,2006.2498899999998,95.595,2006-04-02 05:00:00
212574,92,2,4,2006,7,2006.25,95.79299999999999,2006-04-02 06:00:00
212575,92,2,4,2006,8,2006.2501100000002,95.84299999999999,2006-04-02 07:00:00
212576,92,2,4,2006,9,2006.25023,95.90899999999999,2006-04-02 08:00:00
212577,92,2,4,2006,10,2006.2503399999998,96.529,2006-04-02 09:00:00
212578,92,2,4,2006,11,2006.2504600000002,96.54,2006-04-02 10:00:00
212579,92,2,4,2006,12,2006.25057,96.635,2006-04-02 11:00:00
212580,92,2,4,2006,13,2006.2506899999998,96.65,2006-04-02 12:00:00
212581,92,2,4,2006,14,2006.2508,96.829,2006-04-02 13:00:00
212582,92,2,4,2006,15,2006.2509100000002,97.52799999999999,2006-04-02 14:00:00
212583,92,2,4,2006,16,2006.2510300000001,97.48200000000001,2006-04-02 15:00:00
212584,92,2,4,2006,17,2006.2511399999999,97.566,2006-04-02 16:00:00
212585,92,2,4,2006,18,2006.2512600000002,97.415,2006-04-02 17:00:00
212586,92,2,4,2006,19,2006.25137,97.193,2006-04-02 18:00:00
212587,92,2,4,2006,20,2006.2514800000001,97.37700000000001,2006-04-02 19:00:00
212588,92,2,4,2006,21,2006.2516,97.37299999999999,2006-04-02 20:00:00
212589,92,2,4,2006,22,2006.2517100000002,97.105,2006-04-02 21:00:00
212590,92,2,4,2006,23,2006.2518300000002,96.936,2006-04-02 22:00:00
212591,92,2,4,2006,24,2006.2519399999999,96.98700000000001,2006-04-02 23:00:00
212592,93,3,4,2006,1,2006.25205,96.89399999999999,2006-04-03 00:00:00
212593,93,3,4,2006,2,2006.25217,96.63600000000001,2006-04-03 01:00:00
212594,93,3,4,2006,3,2006.2522800000002,96.436,2006-04-03 02:00:00
212595,93,3,4,2006,4,2006.2524,96.62700000000001,2006-04-03 03:00:00
212596,93,3,4,2006,5,2006.2525100000003,96.62799999999999,2006-04-03 04:00:00
212597,93,3,4,2006,6,2006.2526300000002,96.494,2006-04-03 05:00:00
212598,93,3,4,2006,7,2006.25274,96.87899999999999,2006-04-03 06:00:00
212599,93,3,4,2006,8,2006.25285,97.056,2006-04-03 07:00:00
212600,93,3,4,2006,9,2006.25297,97.014,2006-04-03 08:00:00
212601,93,3,4,2006,10,2006.2530800000002,97.163,2006-04-03 09:00:00
212602,93,3,4,2006,11,2006.2532,97.258,2006-04-03 10:00:00
212603,93,3,4,2006,12,2006.25331,97.68299999999999,2006-04-03 11:00:00
212604,93,3,4,2006,13,2006.25343,97.70700000000001,2006-04-03 12:00:00
212605,93,3,4,2006,14,2006.25354,97.387,2006-04-03 13:00:00
212606,93,3,4,2006,15,2006.25365,97.54899999999999,2006-04-03 14:00:00
212607,93,3,4,2006,16,2006.25377,97.255,2006-04-03 15:00:00
212608,93,3,4,2006,17,2006.25388,97.295,2006-04-03 16:00:00
212609,93,3,4,2006,18,2006.254,97.512,2006-04-03 17:00:00
212610,93,3,4,2006,19,2006.25411,97.26799999999999,2006-04-03 18:00:00
212611,93,3,4,2006,20,2006.25422,96.82600000000001,2006-04-03 19:00:00
212612,93,3,4,2006,21,2006.25434,96.755,2006-04-03 20:00:00
212613,93,3,4,2006,22,2006.25445,96.85799999999999,2006-04-03 21:00:00
212614,93,3,4,2006,23,2006.2545699999998,96.265,2006-04-03 22:00:00
212615,93,3,4,2006,24,2006.25468,96.25399999999999,2006-04-03 23:00:00
212616,94,4,4,2006,1,2006.2548,96.53399999999999,2006-04-04 00:00:00
212617,94,4,4,2006,2,2006.25491,96.07799999999999,2006-04-04 01:00:00
212618,94,4,4,2006,3,2006.2550199999998,96.385,2006-04-04 02:00:00
212619,94,4,4,2006,4,2006.2551399999998,96.3,2006-04-04 03:00:00
212620,94,4,4,2006,5,2006.25525,96.71700000000001,2006-04-04 04:00:00
212621,94,4,4,2006,6,2006.2553699999999,96.64,2006-04-04 05:00:00
212622,94,4,4,2006,7,2006.25548,96.499,2006-04-04 06:00:00
212623,94,4,4,2006,8,2006.2555899999998,96.15799999999999,2006-04-04 07:00:00
212624,94,4,4,2006,9,2006.2557100000001,96.579,2006-04-04 08:00:00
212625,94,4,4,2006,10,2006.2558199999999,96.781,2006-04-04 09:00:00
212626,94,4,4,2006,11,2006.2559399999998,97.036,2006-04-04 10:00:00
212627,94,4,4,2006,12,2006.25605,96.509,2006-04-04 11:00:00
212628,94,4,4,2006,13,2006.2561600000001,96.89399999999999,2006-04-04 12:00:00
212629,94,4,4,2006,14,2006.25628,97.053,2006-04-04 13:00:00
212630,94,4,4,2006,15,2006.2563899999998,97.52600000000001,2006-04-04 14:00:00
212631,94,4,4,2006,16,2006.2565100000002,97.51700000000001,2006-04-04 15:00:00
212632,94,4,4,2006,17,2006.2566199999999,97.66799999999999,2006-04-04 16:00:00
212633,94,4,4,2006,18,2006.25673,97.818,2006-04-04 17:00:00
212634,94,4,4,2006,19,2006.25685,97.585,2006-04-04 18:00:00
212635,94,4,4,2006,20,2006.2569600000002,97.376,2006-04-04 19:00:00
212636,94,4,4,2006,21,2006.25708,97.696,2006-04-04 20:00:00
212637,94,4,4,2006,22,2006.2571899999998,96.976,2006-04-04 21:00:00
212638,94,4,4,2006,23,2006.2573100000002,97.318,2006-04-04 22:00:00
212639,94,4,4,2006,24,2006.25742,96.75200000000001,2006-04-04 23:00:00
212640,95,5,4,2006,1,2006.25753,96.416,2006-04-05 00:00:00
212641,95,5,4,2006,2,2006.25765,96.90899999999999,2006-04-05 01:00:00
212642,95,5,4,2006,3,2006.2577600000002,97.06299999999999,2006-04-05 02:00:00
212643,95,5,4,2006,4,2006.2578800000001,97.00399999999999,2006-04-05 03:00:00
212644,95,5,4,2006,5,2006.2579899999998,96.844,2006-04-05 04:00:00
212645,95,5,4,2006,6,2006.2581,96.72399999999999,2006-04-05 05:00:00
212646,95,5,4,2006,7,2006.25822,96.52600000000001,2006-04-05 06:00:00
212647,95,5,4,2006,8,2006.2583300000001,96.95200000000001,2006-04-05 07:00:00
212648,95,5,4,2006,9,2006.25845,96.804,2006-04-05 08:00:00
212649,95,5,4,2006,10,2006.2585600000002,96.689,2006-04-05 09:00:00
212650,95,5,4,2006,11,2006.2586800000001,97.275,2006-04-05 10:00:00
212651,95,5,4,2006,12,2006.2587899999999,98.5,2006-04-05 11:00:00
212652,95,5,4,2006,13,2006.2589,99.646,2006-04-05 12:00:00
212653,95,5,4,2006,14,2006.25902,99.666,2006-04-05 13:00:00
212654,95,5,4,2006,15,2006.2591300000001,99.421,2006-04-05 14:00:00
212655,95,5,4,2006,16,2006.25925,99.287,2006-04-05 15:00:00
212656,95,5,4,2006,17,2006.2593600000002,98.54299999999999,2006-04-05 16:00:00
212657,95,5,4,2006,18,2006.2594800000002,98.639,2006-04-05 17:00:00
212658,95,5,4,2006,19,2006.25959,98.25200000000001,2006-04-05 18:00:00
212659,95,5,4,2006,20,2006.2597,97.95200000000001,2006-04-05 19:00:00
212660,95,5,4,2006,21,2006.25982,97.874,2006-04-05 20:00:00
212661,95,5,4,2006,22,2006.2599300000002,97.455,2006-04-05 21:00:00
212662,95,5,4,2006,23,2006.26005,97.13,2006-04-05 22:00:00
212663,95,5,4,2006,24,2006.26016,96.969,2006-04-05 23:00:00
212664,96,6,4,2006,1,2006.26027,97.383,2006-04-06 00:00:00
212665,96,6,4,2006,2,2006.26039,97.209,2006-04-06 01:00:00
212666,96,6,4,2006,3,2006.2605,97.256,2006-04-06 02:00:00
212667,96,6,4,2006,4,2006.26062,97.338,2006-04-06 03:00:00
212668,96,6,4,2006,5,2006.26073,97.336,2006-04-06 04:00:00
212669,96,6,4,2006,6,2006.26085,97.47200000000001,2006-04-06 05:00:00
212670,96,6,4,2006,7,2006.26096,97.46700000000001,2006-04-06 06:00:00
212671,96,6,4,2006,8,2006.26107,97.209,2006-04-06 07:00:00
212672,96,6,4,2006,9,2006.26119,97.69200000000001,2006-04-06 08:00:00
212673,96,6,4,2006,10,2006.2613,97.839,2006-04-06 09:00:00
212674,96,6,4,2006,11,2006.2614199999998,97.932,2006-04-06 10:00:00
212675,96,6,4,2006,12,2006.26153,97.944,2006-04-06 11:00:00
212676,96,6,4,2006,13,2006.26164,97.963,2006-04-06 12:00:00
212677,96,6,4,2006,14,2006.26176,98.07700000000001,2006-04-06 13:00:00
212678,96,6,4,2006,15,2006.2618699999998,97.993,2006-04-06 14:00:00
212679,96,6,4,2006,16,2006.2619899999997,97.87200000000001,2006-04-06 15:00:00
212680,96,6,4,2006,17,2006.2621,97.47,2006-04-06 16:00:00
212681,96,6,4,2006,18,2006.2622199999998,97.678,2006-04-06 17:00:00
212682,96,6,4,2006,19,2006.26233,97.052,2006-04-06 18:00:00
212683,96,6,4,2006,20,2006.2624399999997,97.509,2006-04-06 19:00:00
212684,96,6,4,2006,21,2006.2625600000001,97.19200000000001,2006-04-06 20:00:00
212685,96,6,4,2006,22,2006.2626699999998,97.494,2006-04-06 21:00:00
212686,96,6,4,2006,23,2006.26278,97.307,2006-04-06 22:00:00
212687,96,6,4,2006,24,2006.2629,97.59200000000001,2006-04-06 23:00:00
212688,97,7,4,2006,1,2006.2630100000001,97.294,2006-04-07 00:00:00
212689,97,7,4,2006,2,2006.26313,97.23,2006-04-07 01:00:00
212690,97,7,4,2006,3,2006.2632399999998,97.4,2006-04-07 02:00:00
212691,97,7,4,2006,4,2006.2633600000001,97.338,2006-04-07 03:00:00
212692,97,7,4,2006,5,2006.2634699999999,97.275,2006-04-07 04:00:00
212693,97,7,4,2006,6,2006.26358,97.365,2006-04-07 05:00:00
212694,97,7,4,2006,7,2006.2637,97.459,2006-04-07 06:00:00
212695,97,7,4,2006,8,2006.2638100000001,97.765,2006-04-07 07:00:00
212696,97,7,4,2006,9,2006.26393,97.382,2006-04-07 08:00:00
212697,97,7,4,2006,10,2006.2640399999998,97.97,2006-04-07 09:00:00
212698,97,7,4,2006,11,2006.2641600000002,97.962,2006-04-07 10:00:00
212699,97,7,4,2006,12,2006.26427,98.13,2006-04-07 11:00:00
212700,97,7,4,2006,13,2006.26438,97.992,2006-04-07 12:00:00
212701,97,7,4,2006,14,2006.2645,97.73299999999999,2006-04-07 13:00:00
212702,97,7,4,2006,15,2006.2646100000002,98.052,2006-04-07 14:00:00
212703,97,7,4,2006,16,2006.26473,97.804,2006-04-07 15:00:00
212704,97,7,4,2006,17,2006.2648399999998,98.0,2006-04-07 16:00:00
212705,97,7,4,2006,18,2006.26495,97.762,2006-04-07 17:00:00
212706,97,7,4,2006,19,2006.26507,97.478,2006-04-07 18:00:00
212707,97,7,4,2006,20,2006.26518,97.36,2006-04-07 19:00:00
212708,97,7,4,2006,21,2006.2653,97.43299999999999,2006-04-07 20:00:00
212709,97,7,4,2006,22,2006.2654100000002,97.34100000000001,2006-04-07 21:00:00
212710,97,7,4,2006,23,2006.2655300000001,97.11200000000001,2006-04-07 22:00:00
212711,97,7,4,2006,24,2006.2656399999998,97.522,2006-04-07 23:00:00
212712,98,8,4,2006,1,2006.26575,97.189,2006-04-08 00:00:00
212713,98,8,4,2006,2,2006.26587,96.835,2006-04-08 01:00:00
212714,98,8,4,2006,3,2006.2659800000001,96.824,2006-04-08 02:00:00
212715,98,8,4,2006,4,2006.2661,97.66,2006-04-08 03:00:00
212716,98,8,4,2006,5,2006.2662100000002,97.36200000000001,2006-04-08 04:00:00
212717,98,8,4,2006,6,2006.26632,97.566,2006-04-08 05:00:00
212718,98,8,4,2006,7,2006.2664399999999,97.508,2006-04-08 06:00:00
212719,98,8,4,2006,8,2006.26655,97.73200000000001,2006-04-08 07:00:00
212720,98,8,4,2006,9,2006.26667,98.005,2006-04-08 08:00:00
212721,98,8,4,2006,10,2006.2667800000002,97.49700000000001,2006-04-08 09:00:00
212722,98,8,4,2006,11,2006.2669,97.51100000000001,2006-04-08 10:00:00
212723,98,8,4,2006,12,2006.2670100000003,97.553,2006-04-08 11:00:00
212724,98,8,4,2006,13,2006.26712,97.934,2006-04-08 12:00:00
212725,98,8,4,2006,14,2006.26724,97.86399999999999,2006-04-08 13:00:00
212726,98,8,4,2006,15,2006.26735,97.696,2006-04-08 14:00:00
212727,98,8,4,2006,16,2006.26747,97.191,2006-04-08 15:00:00
212728,98,8,4,2006,17,2006.2675800000002,97.101,2006-04-08 16:00:00
212729,98,8,4,2006,18,2006.26769,97.26,2006-04-08 17:00:00
212730,98,8,4,2006,19,2006.26781,97.163,2006-04-08 18:00:00
212731,98,8,4,2006,20,2006.26792,96.889,2006-04-08 19:00:00
212732,98,8,4,2006,21,2006.26804,96.756,2006-04-08 20:00:00
212733,98,8,4,2006,22,2006.26815,96.822,2006-04-08 21:00:00
212734,98,8,4,2006,23,2006.26826,96.853,2006-04-08 22:00:00
212735,98,8,4,2006,24,2006.26838,97.005,2006-04-08 23:00:00
212736,99,9,4,2006,1,2006.26849,96.98700000000001,2006-04-09 00:00:00
212737,99,9,4,2006,2,2006.26861,97.05799999999999,2006-04-09 01:00:00
212738,99,9,4,2006,3,2006.26872,96.861,2006-04-09 02:00:00
212739,99,9,4,2006,4,2006.26884,97.476,2006-04-09 03:00:00
212740,99,9,4,2006,5,2006.26895,97.208,2006-04-09 04:00:00
212741,99,9,4,2006,6,2006.26906,98.154,2006-04-09 05:00:00
212742,99,9,4,2006,7,2006.26918,98.815,2006-04-09 06:00:00
212743,99,9,4,2006,8,2006.26929,99.145,2006-04-09 07:00:00
212744,99,9,4,2006,9,2006.26941,98.822,2006-04-09 08:00:00
212745,99,9,4,2006,10,2006.2695199999998,98.573,2006-04-09 09:00:00
212746,99,9,4,2006,11,2006.2696399999998,97.925,2006-04-09 10:00:00
212747,99,9,4,2006,12,2006.26975,97.848,2006-04-09 11:00:00
212748,99,9,4,2006,13,2006.26986,97.315,2006-04-09 12:00:00
212749,99,9,4,2006,14,2006.26998,97.613,2006-04-09 13:00:00
212750,99,9,4,2006,15,2006.2700899999998,97.131,2006-04-09 14:00:00
212751,99,9,4,2006,16,2006.2702100000001,97.39299999999999,2006-04-09 15:00:00
212752,99,9,4,2006,17,2006.2703199999999,96.85,2006-04-09 16:00:00
212753,99,9,4,2006,18,2006.27043,96.979,2006-04-09 17:00:00
212754,99,9,4,2006,19,2006.27055,96.912,2006-04-09 18:00:00
212755,99,9,4,2006,20,2006.2706600000001,97.464,2006-04-09 19:00:00
212756,99,9,4,2006,21,2006.27078,97.488,2006-04-09 20:00:00
212757,99,9,4,2006,22,2006.2708899999998,97.39200000000001,2006-04-09 21:00:00
212758,99,9,4,2006,23,2006.2710100000002,96.884,2006-04-09 22:00:00
212759,99,9,4,2006,24,2006.2711199999999,96.884,2006-04-09 23:00:00
212760,100,10,4,2006,1,2006.27123,97.156,2006-04-10 00:00:00
212761,100,10,4,2006,2,2006.27135,96.671,2006-04-10 01:00:00
212762,100,10,4,2006,3,2006.2714600000002,97.01,2006-04-10 02:00:00
212763,100,10,4,2006,4,2006.27158,97.029,2006-04-10 03:00:00
212764,100,10,4,2006,5,2006.2716899999998,97.163,2006-04-10 04:00:00
212765,100,10,4,2006,6,2006.2718,97.228,2006-04-10 05:00:00
212766,100,10,4,2006,7,2006.27192,97.434,2006-04-10 06:00:00
212767,100,10,4,2006,8,2006.27203,97.01,2006-04-10 07:00:00
212768,100,10,4,2006,9,2006.27215,97.28299999999999,2006-04-10 08:00:00
212769,100,10,4,2006,10,2006.2722600000002,97.259,2006-04-10 09:00:00
212770,100,10,4,2006,11,2006.27237,97.039,2006-04-10 10:00:00
212771,100,10,4,2006,12,2006.2724899999998,97.54299999999999,2006-04-10 11:00:00
212772,100,10,4,2006,13,2006.2726,97.38799999999999,2006-04-10 12:00:00
212773,100,10,4,2006,14,2006.27272,97.47,2006-04-10 13:00:00
212774,100,10,4,2006,15,2006.27283,97.26299999999999,2006-04-10 14:00:00
212775,100,10,4,2006,16,2006.2729399999998,97.209,2006-04-10 15:00:00
212776,100,10,4,2006,17,2006.2730600000002,97.318,2006-04-10 16:00:00
212777,100,10,4,2006,18,2006.27317,97.25299999999999,2006-04-10 17:00:00
212778,100,10,4,2006,19,2006.2732899999999,97.074,2006-04-10 18:00:00
212779,100,10,4,2006,20,2006.2734,96.969,2006-04-10 19:00:00
212780,100,10,4,2006,21,2006.27352,96.816,2006-04-10 20:00:00
212781,100,10,4,2006,22,2006.2736300000001,96.789,2006-04-10 21:00:00
212782,100,10,4,2006,23,2006.2737399999999,96.95100000000001,2006-04-10 22:00:00
212783,100,10,4,2006,24,2006.2738600000002,96.874,2006-04-10 23:00:00
212784,101,11,4,2006,1,2006.27397,96.844,2006-04-11 00:00:00
212785,101,11,4,2006,2,2006.27409,97.09299999999999,2006-04-11 01:00:00
212786,101,11,4,2006,3,2006.2742,96.975,2006-04-11 02:00:00
212787,101,11,4,2006,4,2006.2743100000002,97.103,2006-04-11 03:00:00
212788,101,11,4,2006,5,2006.2744300000002,97.12100000000001,2006-04-11 04:00:00
212789,101,11,4,2006,6,2006.27454,97.48700000000001,2006-04-11 05:00:00
212790,101,11,4,2006,7,2006.27466,97.12,2006-04-11 06:00:00
212791,101,11,4,2006,8,2006.27477,97.338,2006-04-11 07:00:00
212792,101,11,4,2006,9,2006.27489,97.512,2006-04-11 08:00:00
212793,101,11,4,2006,10,2006.275,97.584,2006-04-11 09:00:00
212794,101,11,4,2006,11,2006.27511,97.458,2006-04-11 10:00:00
212795,101,11,4,2006,12,2006.27523,97.78399999999999,2006-04-11 11:00:00
212796,101,11,4,2006,13,2006.27534,97.45100000000001,2006-04-11 12:00:00
212797,101,11,4,2006,14,2006.27546,97.426,2006-04-11 13:00:00
212798,101,11,4,2006,15,2006.27557,97.402,2006-04-11 14:00:00
212799,101,11,4,2006,16,2006.27569,97.73700000000001,2006-04-11 15:00:00
212800,101,11,4,2006,17,2006.2758,97.596,2006-04-11 16:00:00
212801,101,11,4,2006,18,2006.27591,97.62100000000001,2006-04-11 17:00:00
212802,101,11,4,2006,19,2006.27603,97.477,2006-04-11 18:00:00
212803,101,11,4,2006,20,2006.27614,97.412,2006-04-11 19:00:00
212804,101,11,4,2006,21,2006.27626,97.876,2006-04-11 20:00:00
212805,101,11,4,2006,22,2006.2763699999998,98.055,2006-04-11 21:00:00
212806,101,11,4,2006,23,2006.27648,97.994,2006-04-11 22:00:00
212807,101,11,4,2006,24,2006.2766,97.805,2006-04-11 23:00:00
212808,102,12,4,2006,1,2006.27671,97.917,2006-04-12 00:00:00
212809,102,12,4,2006,2,2006.27683,97.667,2006-04-12 01:00:00
212810,102,12,4,2006,3,2006.2769399999997,97.751,2006-04-12 02:00:00
212811,102,12,4,2006,4,2006.2770600000001,97.698,2006-04-12 03:00:00
212812,102,12,4,2006,5,2006.2771699999998,97.75,2006-04-12 04:00:00
212813,102,12,4,2006,6,2006.27728,97.478,2006-04-12 05:00:00
212814,102,12,4,2006,7,2006.2774,97.524,2006-04-12 06:00:00
212815,102,12,4,2006,8,2006.2775100000001,97.34700000000001,2006-04-12 07:00:00
212816,102,12,4,2006,9,2006.27763,97.64,2006-04-12 08:00:00
212817,102,12,4,2006,10,2006.2777399999998,97.898,2006-04-12 09:00:00
212818,102,12,4,2006,11,2006.27785,98.01899999999999,2006-04-12 10:00:00
212819,102,12,4,2006,12,2006.2779699999999,98.12,2006-04-12 11:00:00
212820,102,12,4,2006,13,2006.27808,98.355,2006-04-12 12:00:00
212821,102,12,4,2006,14,2006.2782,98.226,2006-04-12 13:00:00
212822,102,12,4,2006,15,2006.2783100000001,97.88799999999999,2006-04-12 14:00:00
212823,102,12,4,2006,16,2006.27843,97.803,2006-04-12 15:00:00
212824,102,12,4,2006,17,2006.2785399999998,97.887,2006-04-12 16:00:00
212825,102,12,4,2006,18,2006.27865,97.781,2006-04-12 17:00:00
212826,102,12,4,2006,19,2006.27877,97.74799999999999,2006-04-12 18:00:00
212827,102,12,4,2006,20,2006.27888,97.83200000000001,2006-04-12 19:00:00
212828,102,12,4,2006,21,2006.2789899999998,97.995,2006-04-12 20:00:00
212829,102,12,4,2006,22,2006.2791100000002,97.725,2006-04-12 21:00:00
212830,102,12,4,2006,23,2006.27922,98.428,2006-04-12 22:00:00
212831,102,12,4,2006,24,2006.2793399999998,98.259,2006-04-12 23:00:00
212832,103,13,4,2006,1,2006.27945,97.796,2006-04-13 00:00:00
212833,103,13,4,2006,2,2006.27957,97.65,2006-04-13 01:00:00
212834,103,13,4,2006,3,2006.27968,98.006,2006-04-13 02:00:00
212835,103,13,4,2006,4,2006.2797899999998,97.37700000000001,2006-04-13 03:00:00
212836,103,13,4,2006,5,2006.2799100000002,98.12799999999999,2006-04-13 04:00:00
212837,103,13,4,2006,6,2006.28002,97.51,2006-04-13 05:00:00
212838,103,13,4,2006,7,2006.2801399999998,97.515,2006-04-13 06:00:00
212839,103,13,4,2006,8,2006.28025,97.425,2006-04-13 07:00:00
212840,103,13,4,2006,9,2006.28037,97.78299999999999,2006-04-13 08:00:00
212841,103,13,4,2006,10,2006.2804800000001,97.98200000000001,2006-04-13 09:00:00
212842,103,13,4,2006,11,2006.2805899999998,98.134,2006-04-13 10:00:00
212843,103,13,4,2006,12,2006.2807100000002,98.059,2006-04-13 11:00:00
212844,103,13,4,2006,13,2006.28082,98.15799999999999,2006-04-13 12:00:00
212845,103,13,4,2006,14,2006.2809399999999,97.74600000000001,2006-04-13 13:00:00
212846,103,13,4,2006,15,2006.28105,97.277,2006-04-13 14:00:00
212847,103,13,4,2006,16,2006.2811600000002,97.57600000000001,2006-04-13 15:00:00
212848,103,13,4,2006,17,2006.2812800000002,97.337,2006-04-13 16:00:00
212849,103,13,4,2006,18,2006.2813899999999,96.61399999999999,2006-04-13 17:00:00
212850,103,13,4,2006,19,2006.2815100000003,96.039,2006-04-13 18:00:00
212851,103,13,4,2006,20,2006.28162,95.93299999999999,2006-04-13 19:00:00
212852,103,13,4,2006,21,2006.28174,96.19200000000001,2006-04-13 20:00:00
212853,103,13,4,2006,22,2006.28185,96.16,2006-04-13 21:00:00
212854,103,13,4,2006,23,2006.2819600000003,96.427,2006-04-13 22:00:00
212855,103,13,4,2006,24,2006.2820800000002,97.208,2006-04-13 23:00:00
212856,104,14,4,2006,1,2006.28219,97.26799999999999,2006-04-14 00:00:00
212857,104,14,4,2006,2,2006.28231,97.118,2006-04-14 01:00:00
212858,104,14,4,2006,3,2006.28242,97.505,2006-04-14 02:00:00
212859,104,14,4,2006,4,2006.2825300000002,97.12200000000001,2006-04-14 03:00:00
212860,104,14,4,2006,5,2006.28265,98.036,2006-04-14 04:00:00
212861,104,14,4,2006,6,2006.28276,97.697,2006-04-14 05:00:00
212862,104,14,4,2006,7,2006.28288,97.369,2006-04-14 06:00:00
212863,104,14,4,2006,8,2006.28299,97.852,2006-04-14 07:00:00
212864,104,14,4,2006,9,2006.28311,97.531,2006-04-14 08:00:00
212865,104,14,4,2006,10,2006.28322,97.67200000000001,2006-04-14 09:00:00
212866,104,14,4,2006,11,2006.28333,97.73200000000001,2006-04-14 10:00:00
212867,104,14,4,2006,12,2006.28345,97.90899999999999,2006-04-14 11:00:00
212868,104,14,4,2006,13,2006.28356,97.887,2006-04-14 12:00:00
212869,104,14,4,2006,14,2006.28368,97.51299999999999,2006-04-14 13:00:00
212870,104,14,4,2006,15,2006.28379,97.179,2006-04-14 14:00:00
212871,104,14,4,2006,16,2006.2839,97.28200000000001,2006-04-14 15:00:00
212872,104,14,4,2006,17,2006.2840199999998,97.264,2006-04-14 16:00:00
212873,104,14,4,2006,18,2006.28413,96.685,2006-04-14 17:00:00
212874,104,14,4,2006,19,2006.28425,96.10700000000001,2006-04-14 18:00:00
212875,104,14,4,2006,20,2006.28436,96.64,2006-04-14 19:00:00
212876,104,14,4,2006,21,2006.2844699999998,96.38799999999999,2006-04-14 20:00:00
212877,104,14,4,2006,22,2006.2845899999998,95.985,2006-04-14 21:00:00
212878,104,14,4,2006,23,2006.2847,96.03399999999999,2006-04-14 22:00:00
212879,104,14,4,2006,24,2006.2848199999999,96.11,2006-04-14 23:00:00
212880,105,15,4,2006,1,2006.28493,96.09700000000001,2006-04-15 00:00:00
212881,105,15,4,2006,2,2006.28505,96.20299999999999,2006-04-15 01:00:00
